Time	RB	Sinr
1.757 	5 	13.136
1.757 	3 	21.3768
1.758 	4 	18.9471
1.758 	0 	17.418
1.758 	5 	18.5057
1.758 	2 	16.1204
1.758 	3 	18.5502
1.758 	1 	15.5791
1.759 	1 	16.8245
1.759 	2 	9.94222
1.759 	5 	11.3107
1.759 	4 	19.1516
1.759 	0 	19.5879
1.759 	3 	17.3061
1.76 	1 	15.2741
1.76 	2 	14.5574
1.76 	0 	16.2645
1.76 	5 	15.5654
1.76 	4 	22.1226
1.76 	3 	15.033
1.761 	3 	15.5243
1.761 	0 	13.3339
1.761 	4 	19.058
1.761 	1 	15.7248
1.761 	2 	14.8194
1.761 	5 	15.1796
1.762 	5 	10.9758
1.762 	0 	14.3771
1.762 	2 	11.863
1.762 	1 	15.7644
1.762 	3 	15.1402
1.762 	4 	13.4219
1.763 	1 	17.3654
1.763 	3 	15.8458
1.763 	0 	13.5006
1.763 	2 	8.90276
1.763 	4 	8.03083
1.763 	5 	10.8522
1.764 	1 	15.3891
1.764 	3 	7.83807
1.764 	4 	11.6274
1.764 	5 	12.4431
1.764 	0 	12.4782
1.764 	2 	14.9885
1.765 	0 	13.6527
1.765 	3 	2.35267
1.765 	2 	10.1305
1.765 	4 	7.82665
1.765 	5 	10.5854
1.765 	1 	15.8579
1.766 	0 	13.7234
1.766 	1 	10.8745
1.766 	2 	7.8548
1.766 	3 	3.10905
1.766 	4 	7.70636
1.766 	5 	10.4415
1.781 	5 	31.3827
1.781 	0 	33.2483
1.781 	1 	29.5197
1.781 	3 	30.2019
1.781 	2 	45.8035
1.781 	4 	44.2431
1.782 	3 	26.5479
1.782 	4 	23.089
1.782 	5 	26.2804
1.782 	0 	28.8813
1.782 	1 	27.0918
1.782 	2 	28.3821
1.783 	5 	36.6883
1.783 	0 	15.4111
1.783 	1 	28.769
1.783 	2 	27.5544
1.783 	3 	25.3514
1.783 	4 	21.9002
1.784 	5 	17.4844
1.784 	4 	18.75
1.784 	0 	20.9563
1.784 	1 	23.0099
1.784 	2 	24.1564
1.784 	3 	21.4415
1.785 	0 	16.1061
1.785 	2 	16.0519
1.785 	3 	15.8158
1.785 	5 	16.9387
1.785 	1 	17.2339
1.785 	4 	16.6107
1.786 	0 	19.2736
1.786 	1 	18.719
1.786 	2 	19.425
1.786 	3 	17.6004
1.786 	4 	17.7455
1.786 	5 	20.0948
1.787 	3 	16.6479
1.787 	4 	15.2964
1.787 	0 	10.9825
1.787 	1 	17.8976
1.787 	2 	15.2428
1.787 	5 	13.1777
1.788 	1 	14.8947
1.788 	0 	14.502
1.788 	2 	12.9181
1.788 	4 	15.5676
1.788 	5 	15.6589
1.788 	3 	14.5221
1.789 	0 	13.4655
1.789 	1 	18.2067
1.789 	2 	15.9509
1.789 	3 	18.1476
1.789 	5 	15.5931
1.789 	4 	12.3654
1.79 	0 	14.4121
1.79 	5 	12.2985
1.79 	1 	15.1633
1.79 	2 	10.3703
1.79 	3 	8.73374
1.79 	4 	14.2332
1.791 	0 	27.2935
1.791 	2 	31.7572
1.791 	1 	9.11463
1.791 	3 	1.54997
1.791 	4 	2.4023
1.791 	5 	-0.984797
1.792 	5 	36.4532
1.792 	0 	18.4321
1.792 	1 	20.0641
1.792 	3 	18.8664
1.792 	4 	16.6873
1.792 	2 	23.7682
1.793 	1 	26.1444
1.793 	0 	19.499
1.793 	2 	18.2809
1.793 	3 	15.0422
1.793 	4 	15.761
1.793 	5 	28.6891
1.794 	1 	14.3725
1.794 	0 	17.978
1.794 	5 	16.0135
1.794 	2 	14.7468
1.794 	3 	15.1845
1.794 	4 	15.6912
1.795 	5 	36.3187
1.795 	2 	17.721
1.795 	3 	14.8373
1.795 	0 	14.0061
1.795 	4 	16.0891
1.795 	1 	18.8563
1.796 	0 	14.2754
1.796 	1 	14.5779
1.796 	2 	23.5597
1.796 	3 	20.252
1.796 	4 	15.537
1.796 	5 	15.5648
1.797 	5 	15.7721
1.797 	1 	9.08167
1.797 	0 	19.1395
1.797 	2 	27.4496
1.797 	3 	21.2447
1.797 	4 	15.7231
1.798 	2 	12.5522
1.798 	3 	10.1395
1.798 	5 	12.9093
1.798 	0 	17.8654
1.798 	1 	14.2626
1.798 	4 	14.0905
1.799 	5 	19.0409
1.799 	1 	19.2032
1.799 	0 	11.3614
1.799 	2 	14.3396
1.799 	3 	15.1079
1.799 	4 	12.7297
1.8 	1 	8.98175
1.8 	2 	17.7418
1.8 	3 	12.886
1.8 	5 	15.6502
1.8 	0 	13.6683
1.8 	4 	15.7247
1.801 	0 	14.0516
1.801 	1 	14.6811
1.801 	2 	10.9225
1.801 	3 	12.6261
1.801 	4 	13.9362
1.801 	5 	12.8608
1.802 	2 	11.7226
1.802 	3 	10.6695
1.802 	5 	13.1307
1.802 	0 	6.51171
1.802 	1 	8.88373
1.802 	4 	8.00971
1.803 	3 	10.7928
1.803 	4 	8.28951
1.803 	5 	5.49774
1.803 	0 	13.7225
1.803 	1 	13.4966
1.803 	2 	14.0322
1.804 	0 	7.21151
1.804 	1 	8.75974
1.804 	2 	6.75593
1.804 	4 	8.5515
1.804 	5 	5.86392
1.821 	2 	33.2804
1.821 	3 	30.0695
1.821 	4 	33.8176
1.821 	0 	45.2474
1.821 	1 	50.9037
1.821 	5 	25.717
1.822 	0 	28.9522
1.822 	1 	17.6939
1.822 	2 	24.0862
1.822 	3 	22.1481
1.822 	4 	18.1432
1.822 	5 	24.2045
1.823 	0 	31.9115
1.823 	1 	31.1483
1.823 	2 	26.0621
1.823 	3 	18.3238
1.823 	4 	20.7489
1.823 	5 	19.3211
1.824 	3 	17.2598
1.824 	0 	30.3579
1.824 	1 	28.0917
1.824 	2 	35.0344
1.824 	4 	16.2749
1.824 	5 	14.7566
1.825 	0 	17.7261
1.825 	1 	17.3492
1.825 	2 	15.6458
1.825 	3 	11.0304
1.825 	5 	15.5523
1.825 	4 	16.3533
1.826 	3 	11.9769
1.826 	4 	13.5297
1.826 	5 	11.8859
1.826 	0 	24.9169
1.826 	1 	26.7348
1.826 	2 	22.6099
1.827 	0 	21.4516
1.827 	1 	23.081
1.827 	2 	18.0934
1.827 	3 	20.5684
1.827 	4 	15.3782
1.827 	5 	15.7647
1.828 	5 	10.9156
1.828 	0 	15.5868
1.828 	1 	14.1358
1.828 	2 	14.8076
1.828 	3 	16.4792
1.828 	4 	18.7754
1.829 	2 	10.0946
1.829 	5 	13.7336
1.829 	1 	12.3165
1.829 	3 	12.3231
1.829 	4 	10.9559
1.829 	0 	12.3149
1.83 	0 	10.6276
1.83 	1 	2.97869
1.83 	2 	9.11775
1.83 	3 	8.80242
1.83 	4 	12.0616
1.83 	5 	9.12508
1.831 	2 	22.4813
1.831 	0 	25.5718
1.831 	1 	27.8279
1.831 	3 	20.7025
1.831 	4 	21.205
1.831 	5 	19.6734
1.832 	3 	16.1905
1.832 	4 	13.8346
1.832 	5 	14.4102
1.832 	0 	19.0572
1.832 	1 	19.6698
1.832 	2 	17.2486
1.833 	1 	12.9805
1.833 	2 	11.4206
1.833 	3 	14.4305
1.833 	0 	16.0347
1.833 	4 	15.5921
1.833 	5 	15.9142
1.834 	5 	18.1175
1.834 	2 	14.9172
1.834 	3 	15.1026
1.834 	4 	14.1475
1.834 	0 	11.5464
1.834 	1 	14.9469
1.835 	0 	28.6132
1.835 	2 	11.9171
1.835 	3 	13.318
1.835 	5 	13.6409
1.835 	1 	13.6975
1.835 	4 	12.0366
1.836 	0 	14.3852
1.836 	2 	10.9589
1.836 	5 	15.9336
1.836 	1 	12.2503
1.836 	3 	10.6758
1.836 	4 	9.6946
1.837 	3 	15.1856
1.837 	0 	10.663
1.837 	2 	8.88406
1.837 	4 	12.3847
1.837 	1 	14.8123
1.837 	5 	10.845
1.838 	3 	14.3983
1.838 	4 	11.0014
1.838 	2 	15.4656
1.838 	0 	11.2724
1.838 	1 	13.8084
1.838 	5 	15.9262
1.839 	0 	10.1849
1.839 	1 	12.7266
1.839 	2 	5.98103
1.839 	3 	13.0467
1.861 	0 	51.998
1.861 	1 	49.7049
1.861 	2 	48.5944
1.861 	3 	48.8623
1.861 	4 	40.9082
1.861 	5 	52.58
1.862 	0 	30.822
1.862 	2 	34.9625
1.862 	3 	34.3262
1.862 	4 	36.3171
1.862 	5 	34.6661
1.862 	1 	24.6123
1.863 	1 	29.5967
1.863 	0 	29.5193
1.863 	2 	31.52
1.863 	3 	35.47
1.863 	4 	32.9394
1.863 	5 	35.8121
1.864 	5 	19.5351
1.864 	4 	22.9878
1.864 	0 	23.6575
1.864 	1 	22.0198
1.864 	2 	27.7606
1.864 	3 	26.2102
1.865 	0 	25.9688
1.865 	1 	23.9213
1.865 	2 	28.1585
1.865 	3 	29.3376
1.865 	4 	29.6149
1.865 	5 	29.2099
1.866 	3 	20.3219
1.866 	0 	17.6322
1.866 	1 	12.5994
1.866 	2 	16.0215
1.866 	4 	20.0725
1.866 	5 	17.3221
1.867 	5 	19.1648
1.867 	0 	18.245
1.867 	1 	18.1191
1.867 	2 	19.2555
1.867 	3 	19.2992
1.867 	4 	18.9408
1.868 	0 	21.9025
1.868 	1 	23.3562
1.868 	2 	25.2889
1.868 	3 	26.5166
1.868 	5 	23.5723
1.868 	4 	18.8216
1.869 	1 	17.3368
1.869 	2 	15.3536
1.869 	3 	15.1804
1.869 	4 	16.4449
1.869 	0 	17.7698
1.869 	5 	12.2598
1.87 	1 	16.2285
1.87 	2 	14.7663
1.87 	3 	13.0233
1.87 	5 	14.7647
1.87 	0 	15.5067
1.87 	4 	15.3921
1.871 	0 	14.2622
1.871 	1 	8.25128
1.871 	3 	10.932
1.871 	4 	12.6635
1.871 	5 	11.0667
1.871 	2 	12.9857
1.872 	0 	24.2423
1.872 	3 	31.7985
1.872 	4 	33.0217
1.872 	1 	24.9744
1.872 	2 	21.4248
1.872 	5 	24.4883
1.873 	0 	18.3452
1.873 	5 	19.428
1.873 	1 	18.3791
1.873 	2 	22.6084
1.873 	3 	15.5923
1.873 	4 	23.3105
1.874 	0 	18.9123
1.874 	1 	17.7659
1.874 	2 	18.8094
1.874 	3 	19.314
1.874 	4 	18.0136
1.874 	5 	17.0941
1.875 	0 	15.7034
1.875 	1 	18.3306
1.875 	2 	16.2962
1.875 	3 	15.4945
1.875 	5 	19.0444
1.875 	4 	18.8407
1.876 	4 	35.5902
1.876 	0 	18.2927
1.876 	1 	15.6613
1.876 	2 	13.572
1.876 	3 	11.5015
1.876 	5 	11.9688
1.877 	0 	51.3613
1.877 	1 	51.6457
1.877 	3 	13.1441
1.877 	5 	15.3298
1.877 	2 	28.8722
1.877 	4 	14.8585
1.878 	0 	25.6923
1.878 	1 	25.5806
1.878 	2 	30.1054
1.878 	3 	36.1423
1.878 	5 	31.0132
1.878 	4 	19.2805
1.879 	1 	16.3559
1.879 	2 	28.1977
1.879 	3 	30.048
1.879 	4 	30.5879
1.879 	5 	28.8424
1.879 	0 	15.1818
1.88 	4 	16.1268
1.88 	0 	18.8143
1.88 	1 	19.3321
1.88 	2 	18.6612
1.88 	3 	15.5687
1.88 	5 	16.6287
1.881 	0 	22.1076
1.881 	1 	25.687
1.881 	2 	25.5652
1.881 	3 	25.1268
1.881 	4 	18.7632
1.881 	5 	19.1232
1.882 	0 	19.2157
1.882 	2 	20.9444
1.882 	5 	18.9599
1.882 	1 	24.9016
1.882 	3 	22.8289
1.882 	4 	15.4589
1.883 	0 	15.0871
1.883 	1 	32.2486
1.883 	2 	29.9873
1.883 	3 	30.7903
1.883 	4 	32.1991
1.883 	5 	33.8365
1.884 	0 	27.4531
1.884 	1 	31.3414
1.884 	4 	34.7374
1.884 	5 	34.8424
1.884 	3 	13.0988
1.884 	2 	29.1518
1.885 	1 	16.2767
1.885 	0 	19.03
1.885 	2 	23.055
1.885 	4 	23.3182
1.885 	3 	13.0195
1.885 	5 	15.6783
1.886 	2 	17.4345
1.886 	3 	15.7036
1.886 	4 	18.3093
1.886 	5 	17.6633
1.886 	0 	18.6538
1.886 	1 	14.9527
1.887 	2 	15.5501
1.887 	3 	18.0558
1.887 	5 	18.8233
1.887 	0 	14.6536
1.887 	1 	14.3562
1.887 	4 	15.9322
1.888 	0 	15.251
1.888 	1 	10.0311
1.888 	2 	12.9828
1.888 	3 	12.2585
1.888 	4 	8.6657
1.888 	5 	10.8692
1.889 	3 	12.9564
1.889 	0 	12.1298
1.889 	1 	18.481
1.889 	2 	16.6688
1.889 	5 	18.2473
1.889 	4 	16.0556
1.89 	0 	31.9107
1.89 	3 	36.0225
1.89 	2 	19.0979
1.89 	4 	18.4643
1.89 	5 	19.6841
1.89 	1 	26.1216
1.891 	0 	26.8437
1.891 	3 	29.7449
1.891 	1 	24.424
1.891 	2 	23.7467
1.891 	4 	22.6825
1.891 	5 	26.3462
1.892 	1 	16.0116
1.892 	3 	11.6163
1.892 	4 	14.4353
1.892 	0 	19.6216
1.892 	2 	20.2866
1.892 	5 	17.8779
1.893 	2 	25.4657
1.893 	3 	21.8957
1.893 	5 	15.7569
1.893 	0 	19.0338
1.893 	1 	19.5541
1.893 	4 	15.8836
1.894 	0 	19.269
1.894 	1 	21.2634
1.894 	2 	20.7034
1.894 	5 	19.1949
1.894 	3 	12.7109
1.894 	4 	16.1435
1.895 	0 	15.3243
1.895 	1 	32.6023
1.895 	5 	34.0643
1.895 	3 	31.5762
1.895 	2 	23.0145
1.895 	4 	16.3851
1.896 	0 	17.2729
1.896 	1 	15.4772
1.896 	3 	18.6833
1.896 	2 	29.1966
1.896 	4 	26.1329
1.896 	5 	27.1625
1.897 	3 	35.6596
1.897 	0 	16.8023
1.897 	2 	17.21
1.897 	5 	17.4491
1.897 	1 	12.957
1.897 	4 	15.6878
1.898 	3 	12.4293
1.898 	1 	18.2144
1.898 	2 	16.6005
1.898 	4 	15.6969
1.898 	0 	18.5804
1.898 	5 	15.676
1.899 	0 	15.2863
1.899 	4 	17.9016
1.899 	5 	19.9322
1.899 	1 	12.4758
1.899 	2 	11.394
1.899 	3 	12.2329
1.9 	0 	27.7292
1.9 	5 	23.6716
1.9 	2 	22.8636
1.9 	4 	22.5602
1.9 	3 	23.6406
1.9 	1 	15.5097
2.501 	4 	36.1145
2.501 	1 	37.9541
2.501 	2 	41.7442
2.501 	3 	40.9054
2.501 	5 	36.292
2.501 	0 	64.4811
2.502 	3 	24.2221
2.502 	2 	24.5371
2.502 	1 	21.4199
2.502 	5 	23.3518
2.502 	4 	22.0545
2.502 	0 	23.865
2.503 	0 	21.506
2.503 	1 	17.9311
2.503 	5 	18.7546
2.503 	2 	17.6036
2.503 	4 	19.0203
2.503 	3 	16.191
2.504 	0 	16.718
2.504 	5 	17.1069
2.504 	2 	17.8073
2.504 	4 	16.872
2.504 	1 	18.7583
2.504 	3 	15.0948
2.505 	2 	17.8825
2.505 	0 	16.7719
2.505 	3 	11.8125
2.505 	4 	16.5578
2.505 	1 	15.6196
2.505 	5 	14.8488
2.506 	4 	35.715
2.506 	0 	63.139
2.506 	1 	63.5462
2.506 	2 	65.467
2.506 	3 	62.9911
2.506 	5 	66.0075
2.507 	3 	24.2096
2.507 	2 	24.5022
2.507 	1 	19.8695
2.507 	4 	22.6638
2.507 	5 	17.8493
2.507 	0 	23.8845
2.508 	0 	17.1326
2.508 	5 	17.0242
2.508 	3 	16.2976
2.508 	2 	25.246
2.508 	4 	16.7354
2.508 	1 	19.103
2.509 	0 	17.9358
2.509 	2 	17.6236
2.509 	3 	15.4115
2.509 	5 	16.16
2.509 	1 	15.3438
2.509 	4 	17.347
2.51 	1 	16.3917
2.51 	2 	17.8054
2.51 	0 	11.8817
2.51 	3 	14.9697
2.51 	5 	13.3998
2.51 	4 	15.6612
2.511 	0 	21.3067
2.511 	3 	24.0972
2.511 	2 	24.4072
2.511 	4 	35.1307
2.511 	1 	37.3434
2.511 	5 	38.4134
2.512 	1 	19.3628
2.512 	0 	17.2448
2.512 	4 	15.327
2.512 	2 	23.1134
2.512 	3 	23.7402
2.512 	5 	19.1521
2.513 	0 	17.5188
2.513 	1 	15.5728
2.513 	4 	15.381
2.513 	5 	16.7908
2.513 	2 	24.492
2.513 	3 	26.8719
2.514 	3 	16.2503
2.514 	5 	14.9015
2.514 	0 	16.393
2.514 	1 	14.8579
2.514 	4 	16.411
2.514 	2 	16.5279
2.515 	3 	18.9351
2.515 	0 	23.4252
2.515 	4 	23.2355
2.515 	5 	20.1177
2.515 	1 	14.773
2.515 	2 	15.2048
2.516 	0 	21.0546
2.516 	5 	30.5122
2.516 	2 	17.5866
2.516 	1 	12.6571
2.516 	3 	14.3022
2.516 	4 	14.0835
2.517 	0 	22.2873
2.517 	3 	23.7516
2.517 	4 	20.5111
2.517 	2 	24.1497
2.517 	1 	19.5838
2.517 	5 	66.2111
2.518 	0 	17.7813
2.518 	4 	15.1227
2.518 	5 	15.4841
2.518 	1 	36.5218
2.518 	3 	14.5894
2.518 	2 	16.2571
2.519 	1 	18.3035
2.519 	0 	17.8202
2.519 	2 	16.7831
2.519 	3 	16.6884
2.519 	5 	15.4889
2.519 	4 	16.1887
2.52 	5 	30.7007
2.52 	1 	21.8047
2.52 	3 	26.9622
2.52 	4 	21.3912
2.52 	2 	17.3601
2.52 	0 	23.5075
2.521 	0 	20.6947
2.521 	1 	18.4483
2.521 	4 	17.6377
2.521 	5 	16.4921
2.521 	2 	17.0554
2.521 	3 	15.9478
2.522 	2 	23.822
2.522 	4 	15.5888
2.522 	5 	15.9596
2.522 	0 	15.5367
2.522 	1 	19.7013
2.522 	3 	62.6137
2.523 	1 	18.817
2.523 	0 	15.1287
2.523 	4 	15.6158
2.523 	3 	14.2153
2.523 	2 	14.4292
2.523 	5 	16.7051
2.524 	0 	23.453
2.524 	1 	22.1642
2.524 	3 	22.0613
2.524 	4 	23.413
2.524 	5 	21.483
2.524 	2 	38.9187
2.525 	1 	32.0013
2.525 	5 	30.9465
2.525 	2 	16.977
2.525 	0 	17.36
2.525 	4 	16.6435
2.525 	3 	14.6555
2.526 	1 	20.596
2.526 	3 	22.7641
2.526 	4 	21.2829
2.526 	0 	23.084
2.526 	2 	21.1202
2.526 	5 	19.5733
2.527 	2 	23.3784
2.527 	3 	21.5084
2.527 	0 	17.9877
2.527 	4 	14.8096
2.527 	5 	15.7803
2.527 	1 	56.8218
2.528 	3 	15.3413
2.528 	0 	15.9461
2.528 	1 	14.6491
2.528 	2 	15.063
2.528 	4 	17.2679
2.528 	5 	16.7897
2.529 	3 	26.8074
2.529 	5 	12.5133
2.529 	0 	12.1297
2.529 	1 	12.324
2.529 	2 	13.5939
2.529 	4 	12.9096
2.53 	4 	15.3915
2.53 	0 	17.2648
2.53 	3 	17.2393
2.53 	2 	37.031
2.53 	5 	39.8519
2.53 	1 	19.6903
2.531 	0 	19.5815
2.531 	2 	16.3477
2.531 	4 	14.4965
2.531 	1 	12.7892
2.531 	3 	14.7405
2.531 	5 	10.4621
2.532 	2 	22.798
2.532 	3 	22.1145
2.532 	1 	33.8309
2.532 	5 	31.2695
2.532 	0 	17.0317
2.532 	4 	16.9036
2.533 	2 	19.0074
2.533 	0 	63.5993
2.533 	1 	60.5638
2.533 	3 	61.9504
2.533 	4 	58.696
2.533 	5 	65.4606
2.534 	4 	21.6632
2.534 	0 	21.3682
2.534 	3 	26.5878
2.534 	1 	19.5953
2.534 	2 	18.9746
2.534 	5 	11.8817
2.535 	0 	23.0834
2.535 	1 	22.5231
2.535 	2 	19.2413
2.535 	3 	22.9659
2.535 	4 	23.0178
2.535 	5 	22.2818
2.536 	0 	18.7613
2.536 	1 	14.458
2.536 	2 	14.2487
2.536 	3 	12.8819
2.536 	4 	14.9951
2.536 	5 	14.6603
2.537 	1 	19.6761
2.537 	3 	22.5565
2.537 	0 	17.852
2.537 	5 	15.7578
2.537 	2 	15.4842
2.537 	4 	13.0973
2.538 	1 	18.1731
2.538 	2 	21.8709
2.538 	0 	16.5155
2.538 	3 	17.2217
2.538 	4 	38.8084
2.538 	5 	39.8621
2.539 	4 	21.7854
2.539 	1 	34.8954
2.539 	2 	19.43
2.539 	0 	21.3217
2.539 	3 	22.0135
2.539 	5 	16.4699
2.54 	1 	19.3377
2.54 	3 	11.8392
2.54 	5 	10.7817
2.54 	0 	12.8473
2.54 	2 	11.1172
2.54 	4 	12.6938
2.541 	5 	15.0881
2.541 	0 	16.1286
2.541 	2 	14.4179
2.541 	4 	16.8382
2.541 	1 	12.1614
2.541 	3 	14.6089
2.542 	0 	17.4148
2.542 	1 	17.5558
2.542 	4 	15.8865
2.542 	2 	18.3408
2.542 	3 	26.016
2.542 	5 	22.6457
2.543 	1 	21.6548
2.543 	4 	21.8273
2.543 	3 	22.914
2.543 	2 	19.5744
2.543 	0 	15.3446
2.543 	5 	16.1733
2.544 	0 	17.5271
2.544 	5 	15.5202
2.544 	1 	35.3769
2.544 	2 	14.0435
2.544 	3 	60.8843
2.544 	4 	62.688
2.545 	2 	20.3163
2.545 	0 	15.5253
2.545 	3 	16.9311
2.545 	4 	38.3197
2.545 	5 	15.306
2.545 	1 	19.01
2.546 	0 	15.0504
2.546 	1 	22.2284
2.546 	2 	21.593
2.546 	4 	21.8166
2.546 	5 	22.4127
2.546 	3 	24.0608
2.547 	1 	19.6062
2.547 	2 	19.622
2.547 	0 	9.54392
2.547 	5 	8.68554
2.547 	3 	14.3493
2.547 	4 	15.5863
2.548 	2 	19.4004
2.548 	1 	35.6361
2.548 	5 	23.6092
2.548 	0 	12.8985
2.548 	3 	14.1663
2.548 	4 	12.0572
2.549 	2 	12.5338
2.549 	5 	15.4268
2.549 	0 	16.5595
2.549 	1 	18.6652
2.549 	3 	17.071
2.549 	4 	16.365
2.55 	1 	21.756
2.55 	2 	23.0626
2.55 	4 	21.7925
2.55 	0 	15.3284
2.55 	3 	24.8347
2.55 	5 	15.3726
2.551 	1 	16.4294
2.551 	0 	36.4591
2.551 	2 	37.308
2.551 	3 	37.8374
2.551 	4 	37.6305
2.551 	5 	39.1809
2.552 	3 	23.1566
2.552 	0 	16.8936
2.552 	1 	63.9277
2.552 	2 	64.3231
2.552 	4 	64.473
2.552 	5 	62.1686
2.553 	3 	16.2447
2.553 	0 	14.7149
2.553 	1 	15.073
2.553 	2 	19.5216
2.553 	4 	15.2542
2.553 	5 	24.1441
2.554 	0 	18.1088
2.554 	2 	16.64
2.554 	1 	35.8469
2.554 	3 	33.0208
2.554 	4 	12.8052
2.554 	5 	15.4507
2.555 	1 	21.4452
2.555 	5 	22.0644
2.555 	3 	25.5633
2.555 	0 	11.248
2.555 	2 	10.8318
2.555 	4 	16.8883
2.556 	1 	15.4512
2.556 	0 	15.5541
2.556 	3 	15.13
2.556 	2 	15.3576
2.556 	4 	15.5244
2.556 	5 	14.3026
2.557 	2 	20.5338
2.557 	3 	23.1548
2.557 	4 	19.3625
2.557 	0 	16.326
2.557 	1 	17.7085
2.557 	5 	12.1629
2.558 	1 	21.6398
2.558 	2 	23.7554
2.558 	4 	21.5999
2.558 	3 	15.5737
2.558 	0 	20.2953
2.558 	5 	24.4961
2.559 	1 	10.4664
2.559 	4 	12.5631
2.559 	0 	13.4281
2.559 	5 	15.3365
2.559 	3 	26.0046
2.559 	2 	11.4859
2.56 	5 	16.3124
2.56 	0 	18.1347
2.56 	3 	16.1976
2.56 	2 	34.3477
2.56 	4 	17.4282
2.56 	1 	14.8571
2.561 	2 	22.7849
2.561 	4 	35.5478
2.561 	0 	12.1627
2.561 	1 	11.9573
2.561 	3 	13.3395
2.561 	5 	12.7113
2.562 	0 	15.5883
2.562 	2 	18.973
2.562 	1 	16.8735
2.562 	3 	57.2615
2.562 	4 	66.047
2.562 	5 	56.7258
2.563 	0 	15.557
2.563 	3 	15.4433
2.563 	1 	15.2432
2.563 	2 	15.1973
2.563 	4 	14.0286
2.563 	5 	16.8903
2.564 	2 	15.2237
2.564 	3 	14.4157
2.564 	4 	13.6122
2.564 	5 	24.717
2.564 	0 	12.2559
2.564 	1 	14.6267
2.565 	5 	17.1229
2.565 	0 	33.8326
2.565 	1 	35.7376
2.565 	2 	20.2305
2.565 	3 	26.4848
2.565 	4 	17.8177
2.566 	3 	22.9131
2.566 	5 	18.8345
2.566 	2 	22.8709
2.566 	1 	11.8433
2.566 	4 	12.0733
2.566 	0 	14.9208
2.567 	2 	24.1903
2.567 	0 	32.3923
2.567 	3 	39.396
2.567 	4 	33.0065
2.567 	5 	36.5229
2.567 	1 	15.7691
2.568 	2 	16.2864
2.568 	3 	17.1992
2.568 	5 	18.1794
2.568 	0 	14.3917
2.568 	1 	15.8907
2.568 	4 	16.732
2.569 	2 	24.7656
2.569 	3 	20.0503
2.569 	5 	24.7496
2.569 	0 	12.5528
2.569 	4 	18.0393
2.569 	1 	14.2559
2.57 	5 	17.7144
2.57 	3 	15.5747
2.57 	2 	22.8425
2.57 	0 	15.5091
2.57 	4 	66.9422
2.57 	1 	13.4338
2.571 	2 	24.2845
2.571 	0 	33.5432
2.571 	4 	35.6861
2.571 	5 	14.2666
2.571 	1 	21.7135
2.571 	3 	26.7864
2.572 	3 	22.5729
2.572 	0 	13.3093
2.572 	2 	16.3999
2.572 	5 	14.8096
2.572 	1 	12.6792
2.572 	4 	11.4803
2.573 	3 	16.6166
2.573 	5 	17.5963
2.573 	0 	12.6812
2.573 	1 	11.7271
2.573 	2 	12.8713
2.573 	4 	18.1903
2.574 	0 	16.5041
2.574 	5 	18.0683
2.574 	3 	15.5731
2.574 	4 	17.0164
2.574 	1 	13.784
2.574 	2 	15.0638
2.575 	2 	22.6843
2.575 	3 	19.6617
2.575 	4 	17.0608
2.575 	0 	16.0645
2.575 	1 	13.9004
2.575 	5 	13.8654
2.576 	2 	24.3227
2.576 	3 	22.7825
2.576 	0 	17.2866
2.576 	4 	16.6867
2.576 	1 	24.3092
2.576 	5 	14.3093
2.577 	2 	18.1408
2.577 	3 	22.1661
2.577 	0 	11.3811
2.577 	1 	13.28
2.577 	4 	11.7655
2.577 	5 	9.94718
2.578 	1 	34.7361
2.578 	5 	29.271
2.578 	0 	22.0338
2.578 	2 	21.8788
2.578 	3 	26.9462
2.578 	4 	18.288
2.579 	3 	15.4941
2.579 	5 	16.0883
2.579 	1 	15.6503
2.579 	2 	16.0132
2.579 	4 	17.155
2.579 	0 	16.3953
2.58 	0 	12.7602
2.58 	2 	17.0283
2.58 	5 	15.5691
2.58 	1 	13.4565
2.58 	4 	10.3435
2.58 	3 	15.8025
2.581 	3 	39.3245
2.581 	4 	33.3222
2.581 	5 	16.9359
2.581 	0 	65.5769
2.581 	1 	62.9158
2.581 	2 	61.9405
2.582 	0 	17.8021
2.582 	1 	24.9904
2.582 	5 	24.1919
2.582 	4 	11.5748
2.582 	3 	11.0564
2.582 	2 	15.8245
2.583 	0 	16.3873
2.583 	3 	21.5022
2.583 	4 	18.2904
2.583 	1 	14.2829
2.583 	2 	12.6076
2.583 	5 	14.1474
2.584 	0 	22.0146
2.584 	1 	18.9348
2.584 	3 	23.4108
2.584 	2 	22.0191
2.584 	4 	20.479
2.584 	5 	15.6476
2.585 	2 	33.8053
2.585 	0 	16.7377
2.585 	1 	14.5004
2.585 	4 	14.6123
2.585 	3 	14.9253
2.585 	5 	18.0414
2.586 	4 	13.4033
2.586 	0 	12.4891
2.586 	1 	12.9691
2.586 	2 	13.3577
2.586 	3 	11.5221
2.586 	5 	12.09
2.587 	0 	18.2648
2.587 	5 	18.6693
2.587 	3 	15.1864
2.587 	1 	13.892
2.587 	2 	14.3806
2.587 	4 	10.627
2.588 	5 	16.3543
2.588 	0 	23.5096
2.588 	1 	23.3091
2.588 	3 	26.8482
2.588 	4 	18.1996
2.588 	2 	16.1111
2.589 	0 	15.2079
2.589 	1 	14.7766
2.589 	2 	21.1082
2.589 	3 	17.7153
2.589 	4 	17.9
